 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,70.320,19.816,0,1.838,1.434,2.550,5.010,10.645,0.041
2,1,1,69.530,20.291,0,2.134,1.511,2.816,5.784,12.790,0.019
3,1,2,68.900,19.839,0,2.127,1.387,2.435,4.763,10.177,0.042
4,1,3,68.294,20.627,0,1.806,1.433,2.534,4.920,10.265,0.095
5,1,4,68.743,21.371,0,2.013,1.385,2.417,4.684,9.878,0.055
6,1,5,69.178,21.188,0,1.871,1.390,2.402,4.556,9.299,0.110
7,1,6,68.074,20.910,0,1.583,1.424,2.527,4.986,10.679,0.111
8,1,7,68.902,19.852,0,1.451,1.322,2.225,4.159,8.475,0.062
9,1,8,68.133,19.926,0,1.636,1.355,2.336,4.487,9.402,0.087
10,1,9,69.221,20.313,0,1.800,1.394,2.422,4.670,9.790,0.116
11,1,10,69.782,21.876,0,1.272,1.353,2.312,4.382,9.023,0.067
12,1,11,69.886,23.021,0,1.527,1.286,2.104,3.800,7.429,0.064
13,1,12,69.944,22.634,0,1.869,1.312,2.161,3.915,7.670,0.075
14,1,13,70.772,22.762,0,2.154,1.292,2.102,3.763,7.272,0.062
15,1,14,69.544,22.645,0,1.782,1.402,2.481,4.929,10.760,0.083
16,2,0,100.436,34.116,0,1.735,1.387,2.403,4.587,9.451,0.080
17,2,1,100.573,34.009,0,1.520,1.264,2.047,3.642,6.982,0.048
18,3,0,89.962,46.247,0,1.672,1.415,2.520,4.982,10.690,0.080
19,3,1,91.063,46.628,0,1.749,1.380,2.403,4.651,9.806,0.095
20,4,0,97.244,68.581,0,2.498,1.373,2.369,4.519,9.336,0.099
21,4,1,97.257,68.817,0,2.064,1.379,2.389,4.608,9.699,0.085
22,4,2,97.432,68.971,0,1.509,1.340,2.308,4.434,9.285,0.071
23,4,3,97.456,69.319,0,1.501,1.516,2.877,6.063,13.826,0.046
24,4,4,98.092,69.267,0,1.774,1.475,2.701,5.470,11.969,0.050
25,4,5,99.102,68.673,0,1.664,1.366,2.379,4.624,9.820,0.087
26,4,6,100.031,68.122,0,1.662,1.394,2.452,4.787,10.155,0.131
27,4,7,99.823,68.557,0,2.123,1.300,2.166,4.035,8.264,0.057
28,4,8,100.129,67.895,0,1.636,1.485,2.783,5.793,13.055,0.044
29,4,9,100.323,68.269,0,1.870,1.346,2.262,4.162,8.212,0.124
30,4,10,100.376,68.496,0,2.905,1.342,2.230,4.036,7.796,0.021
31,4,11,99.735,69.530,0,1.811,1.345,2.277,4.269,8.692,0.094
32,4,12,101.288,69.311,0,1.921,1.520,2.828,5.762,12.568,0.025
33,4,13,101.372,70.055,0,1.761,1.399,2.428,4.647,9.614,0.100
34,4,14,102.328,70.068,0,1.545,1.365,2.368,4.608,9.854,0.075
35,5,0,196.543,93.153,0,2.060,1.327,2.219,4.097,8.204,0.085
36,5,1,196.116,92.818,0,1.639,1.360,2.334,4.437,9.147,0.092
37,6,0,64.067,96.585,0,1.273,1.324,2.349,4.798,10.983,0.095
38,6,1,63.080,97.469,0,1.606,1.417,2.540,5.075,11.060,0.094
39,7,0,208.675,110.584,0,2.223,1.326,2.220,4.118,8.315,0.078
40,7,1,209.233,110.262,0,2.469,1.382,2.401,4.620,9.639,0.102
41,7,2,209.544,110.167,0,2.447,1.356,2.293,4.256,8.502,0.091
42,7,3,209.766,110.358,0,1.845,1.351,2.293,4.303,8.768,0.093
43,7,4,209.923,111.326,0,2.571,1.317,2.208,4.114,8.359,0.019
44,7,5,210.783,111.110,0,2.472,1.297,2.131,3.856,7.543,0.043
45,7,6,211.582,111.555,0,2.889,1.383,2.371,4.464,9.034,0.035
46,7,7,210.743,112.384,0,1.878,1.314,2.181,4.031,8.169,0.040
47,7,8,213.272,111.768,0,2.096,1.324,2.217,4.111,8.273,0.059
48,7,9,212.896,110.875,0,2.108,1.357,2.324,4.410,9.083,0.082
49,7,10,212.371,110.197,0,2.024,1.339,2.260,4.199,8.430,0.068
