 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,316.080,37.579,0,2.254,1.370,2.361,4.515,9.387,0.094
2,1,1,315.961,37.479,0,2.009,1.442,2.624,5.338,11.855,0.063
3,2,0,47.333,72.350,0,1.866,1.295,2.100,3.723,7.084,0.050
4,2,1,48.155,72.310,0,1.602,1.296,2.125,3.850,7.572,0.050
5,3,0,161.756,86.335,0,2.468,1.424,2.533,4.974,10.550,0.057
6,3,1,161.741,86.002,0,2.365,1.404,2.460,4.755,9.917,0.058
7,3,2,162.183,85.956,0,2.029,1.524,2.885,6.045,13.673,0.018
8,3,3,162.230,84.963,0,2.133,1.358,2.323,4.404,9.067,0.059
9,3,4,162.428,85.015,0,2.158,1.351,2.298,4.299,8.662,0.052
10,3,5,162.867,85.773,0,1.778,1.431,2.574,5.152,11.221,0.070
11,3,6,163.000,85.826,0,2.341,1.317,2.216,4.152,8.493,0.048
12,3,7,162.978,86.331,0,1.938,1.338,2.279,4.316,8.904,0.107
13,3,8,162.822,86.431,0,1.893,1.290,2.139,3.949,7.989,0.098
14,3,9,163.218,85.761,0,2.483,1.394,2.463,4.851,10.427,0.039
15,3,10,163.318,85.618,0,1.996,1.277,2.041,3.564,6.673,0.110
16,3,11,163.286,85.772,0,2.134,1.357,2.338,4.474,9.327,0.078
17,3,12,162.722,86.288,0,2.126,1.303,2.112,3.738,7.086,0.045
18,3,13,163.738,86.917,0,1.950,1.363,2.345,4.471,9.261,0.071
19,3,14,163.495,86.488,0,1.628,1.368,2.375,4.574,9.559,0.091
20,3,15,163.157,86.822,0,1.453,1.387,2.450,4.820,10.308,0.044
21,3,16,163.157,86.333,0,1.997,1.312,2.166,3.939,7.748,0.046
22,3,17,164.422,85.440,0,1.812,1.365,2.337,4.420,9.061,0.099
23,3,18,164.216,84.402,0,1.607,1.311,2.170,3.976,7.913,0.115
24,4,0,110.544,87.186,0,2.334,1.379,2.387,4.577,9.532,0.091
25,4,1,109.363,85.886,0,2.002,1.471,2.661,5.312,11.437,0.069
26,4,2,109.277,85.440,0,1.994,1.341,2.265,4.248,8.690,0.074
27,4,3,109.509,85.057,0,1.920,1.393,2.447,4.799,10.283,0.057
28,4,4,109.613,85.328,0,1.940,1.391,2.427,4.685,9.792,0.073
29,5,0,140.971,93.236,0,2.619,1.446,2.614,5.229,11.315,0.052
30,5,1,142.379,91.402,0,1.921,1.477,2.743,5.692,12.869,0.081
31,5,2,142.204,89.339,0,1.694,1.270,2.035,3.596,6.899,0.037
32,6,0,167.634,95.720,0,2.835,1.384,2.402,4.612,9.602,0.053
33,6,1,168.098,95.677,0,2.145,1.386,2.405,4.628,9.676,0.075
34,6,2,168.216,95.456,0,2.182,1.317,2.175,3.947,7.718,0.079
35,6,3,168.337,95.768,0,2.140,1.450,2.614,5.204,11.192,0.054
36,7,0,69.189,98.734,0,1.569,1.301,2.138,3.903,7.794,0.044
37,7,1,68.836,99.317,0,1.120,1.204,1.895,3.310,6.320,0.014
38,8,0,225.514,98.653,0,2.740,1.326,2.195,3.988,7.808,0.029
39,8,1,225.657,98.471,0,2.669,1.300,2.127,3.837,7.492,0.048
40,8,2,225.557,98.974,0,2.316,1.316,2.192,4.028,8.024,0.097
41,8,3,225.478,98.928,0,3.489,1.294,2.100,3.735,7.138,0.013
42,8,4,225.085,99.025,0,2.449,1.378,2.396,4.606,9.569,0.066
43,8,5,225.606,98.929,0,2.870,1.291,2.100,3.752,7.224,0.043
44,8,6,224.939,98.306,0,3.104,1.327,2.209,4.069,8.143,0.030
45,8,7,224.953,98.246,0,2.932,1.388,2.427,4.711,9.937,0.037
46,8,8,224.369,98.387,0,3.021,1.246,1.958,3.380,6.304,0.014
47,8,9,224.377,98.031,0,2.398,1.289,2.124,3.890,7.775,0.051
48,8,10,224.243,98.050,0,3.342,1.309,2.161,3.925,7.700,0.014
49,8,11,224.064,98.089,0,3.134,1.442,2.587,5.105,10.834,0.017
50,8,12,223.830,98.096,0,3.561,1.371,2.354,4.462,9.140,0.012
51,8,13,224.130,97.848,0,3.308,1.319,2.187,3.999,7.919,0.012
52,8,14,224.282,98.183,0,3.679,1.311,2.147,3.852,7.432,0.012
53,8,15,224.299,98.944,0,3.038,1.345,2.266,4.201,8.400,0.019
54,8,16,224.809,99.132,0,2.866,1.300,2.123,3.809,7.376,0.029
55,8,17,224.309,99.111,0,2.588,1.322,2.197,4.022,7.954,0.053
56,8,18,224.396,99.353,0,2.723,1.375,2.341,4.377,8.819,0.039
57,8,19,224.594,99.243,0,3.028,1.305,2.125,3.776,7.181,0.027
58,8,20,225.003,99.448,0,3.171,1.364,2.342,4.454,9.200,0.017
59,8,21,225.500,99.278,0,2.937,1.284,2.062,3.614,6.784,0.014
60,8,22,226.193,99.478,0,2.888,1.282,2.060,3.628,6.883,0.029
61,8,23,226.311,99.856,0,2.911,1.290,2.091,3.725,7.167,0.015
