 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,463.059,287.456,0,0.326,1.524,2.923,6.250,14.499,0.083
2,1,1,463.423,288.851,0,0.402,1.699,3.578,8.323,20.730,0.031
3,1,2,462.844,289.739,0,0.448,1.473,2.758,5.741,12.967,0.096
4,2,0,239.226,297.759,0,0.440,1.552,3.052,6.678,15.795,0.065
5,2,1,238.503,297.785,0,0.539,1.574,3.070,6.657,15.632,0.046
6,2,2,237.776,298.007,0,0.793,1.512,2.851,5.937,13.318,0.043
7,2,3,238.222,298.104,0,0.716,1.641,3.300,7.283,17.200,0.038
8,2,4,239.488,298.444,0,0.522,1.549,2.971,6.313,14.492,0.049
9,2,5,239.430,298.212,0,0.896,1.488,2.772,5.739,12.881,0.036
10,2,6,239.751,297.576,0,0.479,1.408,2.487,4.870,10.360,0.053
11,2,7,241.016,300.308,0,0.494,1.680,3.513,8.074,19.825,0.041
12,2,8,242.079,297.788,0,0.480,1.395,2.491,5.029,11.218,0.062
13,3,0,243.145,378.029,0,2.725,1.426,2.546,5.036,10.783,0.029
14,3,1,243.863,378.224,0,2.856,1.407,2.456,4.719,9.774,0.030
15,3,2,244.864,378.487,0,2.215,1.472,2.669,5.315,11.377,0.042
16,3,3,245.534,378.241,0,2.503,1.450,2.617,5.220,11.252,0.038
17,3,4,246.528,379.564,0,1.829,1.479,2.711,5.473,11.893,0.028
18,3,5,246.924,380.102,0,0.988,1.669,3.421,7.678,18.382,0.036
19,3,6,247.106,380.264,0,0.770,1.538,2.928,6.160,13.971,0.029
20,3,7,246.308,379.551,0,1.169,1.499,2.761,5.597,12.211,0.038
21,3,8,247.472,379.179,0,0.849,1.563,3.004,6.345,14.372,0.047
22,3,9,245.404,380.162,0,0.637,1.643,3.262,7.089,16.472,0.074
23,4,0,238.523,386.372,0,1.355,1.390,2.398,4.530,9.186,0.029
24,4,1,236.666,386.305,0,1.013,1.430,2.514,4.840,9.996,0.030
25,4,2,236.048,385.289,0,1.480,1.399,2.460,4.815,10.275,0.042
26,4,3,235.404,385.037,0,1.811,1.328,2.213,4.062,8.059,0.038
27,4,4,234.948,385.102,0,1.616,1.431,2.560,5.070,10.867,0.028
28,4,5,234.887,384.650,0,1.744,1.344,2.260,4.177,8.317,0.036
29,4,6,234.717,384.057,0,1.687,1.396,2.437,4.706,9.835,0.029
30,4,7,235.417,384.191,0,1.924,1.392,2.421,4.654,9.697,0.038
31,4,8,235.405,384.711,0,1.112,1.387,2.401,4.586,9.476,0.046
32,4,9,235.253,384.757,0,1.294,1.422,2.527,4.967,10.573,0.045
33,4,10,234.794,385.106,0,1.659,1.343,2.262,4.200,8.429,0.033
34,4,11,234.455,384.936,0,1.783,1.349,2.270,4.199,8.369,0.029
35,4,12,233.725,384.442,0,1.710,1.350,2.287,4.275,8.658,0.038
36,4,13,234.550,384.838,0,2.250,1.401,2.430,4.620,9.427,0.053
37,4,14,235.208,385.744,0,2.197,1.412,2.484,4.827,10.148,0.043
38,4,15,236.146,386.180,0,1.896,1.345,2.291,4.324,8.873,0.045
39,4,16,235.965,386.153,0,1.690,1.406,2.493,4.909,10.493,0.050
40,4,17,236.767,385.710,0,1.809,1.395,2.426,4.644,9.585,0.050
41,4,18,235.617,385.106,0,1.382,1.383,2.396,4.580,9.469,0.056
42,4,19,236.600,384.719,0,0.908,1.297,2.152,3.986,8.105,0.048
43,4,20,235.656,384.774,0,1.806,1.361,2.317,4.332,8.717,0.077
44,4,21,235.513,384.839,0,2.560,1.365,2.322,4.345,8.762,0.059
45,4,22,235.359,385.245,0,1.673,1.408,2.467,4.763,9.923,0.083
46,4,23,236.407,385.015,0,0.637,1.577,3.057,6.505,14.818,0.085
47,4,24,235.413,384.078,0,0.758,1.533,2.931,6.226,14.312,0.078
48,4,25,234.603,383.253,0,1.083,1.386,2.386,4.510,9.172,0.050
49,4,26,236.795,385.654,0,1.799,1.460,2.655,5.336,11.594,0.056
50,4,27,237.331,385.637,0,1.150,1.482,2.714,5.477,11.922,0.067
51,4,28,236.182,385.288,0,1.398,1.500,2.789,5.739,12.761,0.083
52,4,29,236.042,384.534,0,1.739,1.440,2.597,5.186,11.216,0.053
53,4,30,236.194,384.820,0,1.056,1.465,2.655,5.301,11.417,0.048
54,4,31,236.809,383.670,0,1.228,1.507,2.781,5.641,12.300,0.050
55,4,32,236.455,382.935,0,1.023,1.425,2.546,5.057,10.914,0.053
56,4,33,236.448,380.931,0,1.043,1.456,2.651,5.356,11.734,0.063
57,4,34,236.490,380.964,0,0.946,1.591,3.110,6.682,15.392,0.059
58,4,35,236.281,381.590,0,1.841,1.371,2.350,4.447,9.105,0.067
59,4,36,236.686,379.550,0,1.271,1.384,2.384,4.517,9.218,0.083
60,4,37,235.837,379.872,0,1.167,1.389,2.398,4.546,9.260,0.085
61,4,38,235.775,380.385,0,1.014,1.340,2.246,4.142,8.256,0.077
62,4,39,236.250,379.889,0,1.076,1.412,2.497,4.890,10.368,0.083
63,4,40,237.274,379.423,0,1.466,1.434,2.543,4.954,10.387,0.091
64,4,41,238.372,377.876,0,1.169,1.443,2.589,5.129,10.985,0.067
65,4,42,240.360,379.164,0,0.740,1.563,3.019,6.445,14.832,0.075
66,4,43,242.823,377.901,0,1.025,1.471,2.745,5.737,13.078,0.063
67,4,44,243.242,377.444,0,0.622,1.385,2.420,4.688,9.857,0.081
68,4,45,242.512,376.129,0,0.747,1.415,2.529,5.053,11.035,0.095
69,4,46,242.351,376.362,0,0.831,1.443,2.609,5.242,11.447,0.082
70,4,47,242.692,376.961,0,0.659,1.528,2.923,6.205,14.249,0.048
71,4,48,242.599,374.663,0,0.416,1.467,2.727,5.642,12.674,0.171
72,4,49,244.004,375.725,0,0.599,1.525,2.910,6.148,14.007,0.069
73,4,50,242.445,375.217,0,0.493,1.614,3.182,6.885,15.943,0.179
74,4,51,239.412,378.682,0,0.964,1.506,2.836,5.935,13.456,0.100
75,4,52,240.036,380.564,0,1.019,1.503,2.812,5.837,13.126,0.091
76,4,53,238.982,382.326,0,0.909,1.522,2.887,6.056,13.709,0.064
77,4,54,238.217,382.453,0,0.830,1.555,2.979,6.286,14.253,0.060
78,4,55,237.190,381.554,0,0.685,1.410,2.491,4.877,10.349,0.086
79,4,56,237.015,382.042,0,0.815,1.483,2.756,5.690,12.726,0.124
80,4,57,236.824,381.499,0,0.727,1.459,2.629,5.218,11.158,0.152
81,4,58,236.410,381.971,0,0.972,1.476,2.710,5.508,12.107,0.094
82,4,59,236.915,381.681,0,0.956,1.393,2.416,4.602,9.419,0.070
83,4,60,236.625,382.360,0,1.103,1.462,2.636,5.217,11.091,0.093
84,4,61,236.174,383.214,0,2.219,1.392,2.431,4.694,9.814,0.083
85,4,62,236.192,384.356,0,2.505,1.382,2.395,4.590,9.533,0.077
86,4,63,236.178,383.909,0,1.778,1.403,2.467,4.801,10.129,0.091
87,4,64,237.328,384.653,0,2.445,1.325,2.203,4.029,7.953,0.091
88,4,65,237.801,384.536,0,1.856,1.366,2.307,4.258,8.406,0.100
89,4,66,238.592,384.055,0,1.725,1.342,2.267,4.244,8.644,0.125
90,4,67,239.708,383.924,0,1.929,1.349,2.278,4.225,8.443,0.100
91,4,68,239.458,385.495,0,2.266,1.321,2.185,3.967,7.754,0.111
92,4,69,240.766,386.110,0,2.935,1.422,2.506,4.864,10.175,0.125
93,4,70,241.302,386.645,0,2.254,1.359,2.306,4.306,8.674,0.111
94,4,71,241.227,386.382,0,1.806,1.357,2.305,4.304,8.671,0.111
95,4,72,240.995,384.931,0,2.359,1.427,2.550,5.046,10.809,0.125
96,4,73,241.177,385.357,0,2.624,1.372,2.353,4.454,9.126,0.143
97,4,74,241.336,386.117,0,1.416,1.378,2.378,4.538,9.381,0.111
98,4,75,242.678,385.693,0,0.965,1.471,2.711,5.543,12.271,0.153
99,4,76,243.808,385.614,0,1.077,1.557,2.995,6.356,14.514,0.170
100,4,77,245.308,383.516,0,0.740,1.830,3.949,9.223,22.769,0.111
101,5,1,288.020,233.027,0,0.358,1.570,3.110,6.851,16.310,0.096
102,5,2,286.454,233.284,0,0.455,1.558,2.983,6.281,14.206,0.099
103,6,1,239.000,302.953,0,0.644,1.657,3.446,7.936,19.607,0.031
104,6,2,240.428,303.580,0,0.575,1.467,2.684,5.469,12.132,0.061
105,6,3,240.939,305.215,0,0.377,1.715,3.638,8.459,20.929,0.038
106,6,4,241.382,303.861,0,0.420,1.601,3.190,7.023,16.608,0.086
107,6,5,240.412,303.840,0,0.452,1.642,3.376,7.708,18.939,0.071
108,6,6,240.615,304.059,0,0.386,1.524,2.997,6.643,16.050,0.141
109,6,7,241.944,304.207,0,0.510,1.630,3.282,7.312,17.535,0.044
110,6,8,243.390,304.388,0,0.814,1.636,3.263,7.159,16.839,0.047
111,6,9,241.451,303.469,0,0.622,1.652,3.358,7.550,18.264,0.074
112,6,10,241.461,303.397,0,0.600,1.519,2.882,6.061,13.777,0.071
113,6,11,240.455,301.568,0,0.624,1.644,3.342,7.527,18.244,0.041
114,6,12,240.504,302.358,0,0.677,1.570,3.036,6.536,15.278,0.063
115,6,13,242.232,302.360,0,0.991,1.526,2.869,5.951,13.303,0.073
116,6,14,242.300,302.475,0,0.785,1.610,3.196,7.015,16.582,0.054
117,6,15,241.479,302.067,0,0.857,1.588,3.108,6.702,15.521,0.051
118,6,16,240.576,301.400,0,0.770,1.662,3.376,7.556,18.138,0.058
119,6,17,240.375,302.465,0,0.754,1.569,3.034,6.495,15.006,0.096
120,6,18,239.822,301.640,0,1.165,1.655,3.347,7.448,17.762,0.056
121,6,19,238.562,301.057,0,1.323,1.537,2.954,6.328,14.714,0.048
122,6,20,238.381,300.405,0,1.780,1.624,3.213,7.001,16.385,0.077
123,6,21,239.554,302.169,0,1.170,1.493,2.795,5.813,13.101,0.062
124,6,22,239.352,302.232,0,1.307,1.553,2.949,6.156,13.798,0.083
125,6,23,239.225,301.730,0,1.150,1.611,3.198,7.017,16.567,0.084
126,6,24,239.669,302.094,0,0.959,1.614,3.188,6.931,16.174,0.059
127,6,25,239.309,301.185,0,0.982,1.559,3.000,6.380,14.625,0.050
128,6,26,238.659,302.189,0,1.188,1.556,2.979,6.296,14.349,0.057
129,6,27,238.825,302.444,0,1.022,1.685,3.438,7.680,18.319,0.067
130,6,28,239.330,302.231,0,0.797,1.534,2.915,6.133,13.948,0.104
131,6,29,238.182,301.920,0,0.711,1.703,3.544,8.090,19.712,0.053
132,6,30,238.211,301.672,0,0.804,1.524,2.892,6.086,13.851,0.050
133,6,31,238.987,301.246,0,1.049,1.598,3.161,6.939,16.444,0.050
134,6,32,238.432,301.325,0,0.904,1.669,3.351,7.357,17.243,0.053
135,6,33,239.393,301.145,0,0.844,1.536,2.891,5.991,13.357,0.064
136,6,34,239.683,301.668,0,1.022,1.546,2.940,6.160,13.887,0.059
137,6,35,240.386,301.400,0,1.082,1.618,3.201,6.966,16.255,0.067
138,6,36,239.815,301.222,0,1.152,1.578,3.076,6.635,15.444,0.144
139,6,37,239.647,299.821,0,1.170,1.579,3.127,6.911,16.557,0.084
140,6,38,239.247,299.522,0,1.276,1.621,3.245,7.175,17.057,0.080
141,6,39,239.232,300.942,0,1.184,1.539,2.966,6.353,14.724,0.085
142,6,40,240.163,301.358,0,0.911,1.614,3.197,7.008,16.557,0.111
143,6,41,239.743,301.749,0,0.963,1.521,2.886,6.071,13.801,0.141
144,6,42,241.042,301.736,0,0.981,1.664,3.390,7.593,18.205,0.116
145,6,43,241.788,303.010,0,0.747,1.681,3.448,7.747,18.569,0.063
146,6,44,242.227,302.924,0,0.535,1.494,2.804,5.878,13.407,0.078
147,6,45,241.064,300.520,0,0.392,1.542,3.013,6.567,15.478,0.113
148,6,46,242.374,303.932,0,0.562,1.645,3.338,7.464,17.898,0.085
149,6,47,242.492,303.519,0,0.892,1.652,3.295,7.168,16.603,0.056
150,6,48,242.414,303.716,0,0.866,1.513,2.815,5.768,12.723,0.053
151,6,49,241.202,302.664,0,0.923,1.598,3.134,6.788,15.823,0.059
152,6,50,240.458,301.559,0,1.281,1.604,3.180,6.976,16.488,0.071
153,6,51,239.371,302.389,0,1.689,1.623,3.240,7.138,16.912,0.100
154,6,52,238.498,301.510,0,1.924,1.636,3.307,7.386,17.737,0.091
155,6,53,239.961,303.409,0,0.674,1.588,3.113,6.747,15.753,0.123
156,6,54,239.620,303.578,0,0.688,1.652,3.354,7.506,18.027,0.065
157,6,55,239.324,303.143,0,1.166,1.508,2.806,5.767,12.786,0.077
158,6,56,239.221,302.147,0,1.602,1.591,3.111,6.706,15.534,0.092
159,6,57,239.172,302.244,0,1.082,1.525,2.901,6.121,13.973,0.091
160,6,58,240.707,302.515,0,1.101,1.628,3.219,7.002,16.345,0.096
