Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
44,0,435.181,356.718,0,1.344,1.316,2.224,4.234,8.923,0.061
44,1,434.681,357.495,0,1.33,1.487,2.754,5.642,12.468,0.04
44,2,435.645,358.428,0,1.63,1.234,1.919,3.263,5.973,0.024
44,3,434.071,358.527,0,0.884,1.454,2.717,5.735,13.297,0.033
46,0,424.618,359.123,0,2.541,1.448,2.63,5.3,11.579,0.022
46,1,424.61,359.204,0,2.785,1.469,2.682,5.423,11.87,0.011
46,2,424.033,359.759,0,2.289,1.446,2.66,5.481,12.325,0.025
46,3,424.069,359.811,0,2.14,1.54,2.968,6.384,14.903,0.01
46,4,423.248,358.785,0,2.245,1.513,2.837,5.892,13.228,0.018
46,5,423.508,358.579,0,1.829,1.544,2.92,6.054,13.433,0.019
46,6,423.191,356.968,0,1.727,1.546,2.972,6.352,14.691,0.012
46,7,423.176,356.695,0,1.713,1.42,2.589,5.314,11.967,0.03
48,0,442.648,365.353,0,1.531,1.384,2.442,4.812,10.349,0.052
48,1,441.498,363.708,0,2.237,1.717,3.548,8.013,19.286,0.005
48,2,442.189,364.455,0,2.331,1.489,2.766,5.695,12.674,0.022
48,3,440.477,364.789,0,3.602,1.592,3.103,6.672,15.428,0.005
48,4,441.242,363.987,0,2.842,1.394,2.483,4.945,10.745,0.016
48,5,440.863,363.98,0,2.401,1.554,3.007,6.447,14.928,0.006
48,6,440.759,363.646,0,2.362,1.596,3.145,6.846,16.035,0.009
48,7,441.129,364.755,0,3.112,1.629,3.253,7.15,16.855,0.009
48,8,440.738,365.185,0,2.788,1.645,3.294,7.237,17.022,0.009
48,9,441.705,366.063,0,2.014,1.671,3.44,7.808,18.999,0.005
48,10,442.669,365.554,0,2.596,1.557,2.96,6.185,13.888,0.02
48,11,442.447,365.693,0,3.185,1.446,2.589,5.105,10.849,0.012
48,12,442.249,365.603,0,3.181,1.524,2.875,5.995,13.496,0.005
48,13,442.523,367.28,0,3.028,1.42,2.538,5.045,10.905,0.005
48,14,442.551,367.015,0,2.254,1.783,3.785,8.773,21.651,0.005
48,15,444.245,368.051,0,1.568,1.506,2.894,6.223,14.549,0.027
48,16,444.731,367.167,0,1.675,1.524,2.893,6.075,13.728,0.033
48,17,442.406,366.153,0,2.703,1.621,3.226,7.056,16.528,0.006
48,18,442.575,366.198,0,2.387,1.63,3.3,7.387,17.763,0.008
49,0,416.131,367.137,0,1.795,1.532,2.928,6.208,14.234,0.012
49,1,416.139,366.685,0,1.447,1.388,2.478,4.951,10.804,0.037
49,2,415.498,367.152,0,1.214,1.274,2.054,3.639,6.961,0.029
49,3,415.649,367.218,0,1.419,1.397,2.415,4.608,9.512,0.061
50,0,438.427,367.505,0,1.053,1.269,2.088,3.868,7.926,0.032
50,1,438.046,367.506,0,2.052,1.341,2.283,4.319,8.901,0.043
50,2,438.424,367.015,0,1.731,1.485,2.798,5.888,13.451,0.031
51,0,426.468,374.218,0,1.057,1.341,2.3,4.415,9.296,0.043
51,1,426.406,372.95,0,1.285,1.378,2.393,4.628,9.774,0.042
51,2,426.765,372.27,0,1.314,1.376,2.382,4.59,9.641,0.055
51,3,426.622,372.697,0,1.562,1.415,2.461,4.706,9.696,0.051
51,4,426.52,372.97,0,1.122,1.436,2.619,5.316,11.734,0.05
52,0,441.412,374.281,0,1.371,1.316,2.251,4.335,9.218,0.065
52,1,441.672,374.873,0,1.204,1.416,2.535,5.067,11.051,0.041
52,2,441.566,375.064,0,1.266,1.273,2.036,3.567,6.725,0.025
52,3,441.234,374.151,0,1.4,1.465,2.742,5.775,13.309,0.04
52,4,440.526,372.726,0,1.569,1.438,2.67,5.598,12.893,0.044
52,5,441.469,372.659,0,0.991,1.374,2.366,4.507,9.313,0.049
52,6,441.763,372.904,0,0.92,1.442,2.651,5.445,12.174,0.041
52,7,443.164,372.762,0,0.833,1.247,2.011,3.598,7.019,0.027
52,8,442.837,372.321,0,0.776,1.243,1.948,3.344,6.176,0.015
53,0,419.046,377.037,0,1.469,1.36,2.387,4.681,10.023,0.06
53,1,419.473,376.708,0,2.019,1.347,2.291,4.322,8.861,0.044
53,2,420.681,376.628,0,2.274,1.376,2.387,4.6,9.632,0.033
53,3,420.452,376.226,0,1.897,1.327,2.248,4.241,8.732,0.041
53,4,421.078,375.366,0,1.671,1.333,2.269,4.311,8.976,0.037
53,5,421.948,375.087,0,1.909,1.445,2.651,5.457,12.277,0.031
53,6,422.941,374.815,0,1.461,1.502,2.88,6.191,14.5,0.03
53,7,422.813,375.298,0,1.843,1.482,2.804,5.978,13.944,0.018
54,0,436.359,381.55,0,1.394,1.408,2.505,4.962,10.708,0.051
54,1,436.12,381.814,0,2.069,1.307,2.173,4.029,8.176,0.033
54,2,436.81,382.024,0,2.428,1.456,2.665,5.425,11.99,0.017
54,3,436.677,382.051,0,2.689,1.423,2.55,5.06,10.866,0.007
54,4,436.607,381.827,0,2.246,1.305,2.122,3.765,7.141,0.026
54,5,436.836,382.013,0,2.445,1.385,2.392,4.554,9.356,0.015
54,6,436.683,381.065,0,1.715,1.326,2.246,4.25,8.817,0.068
54,7,437.797,378.727,0,1.144,1.443,2.675,5.581,12.752,0.051
55,0,417.456,382.129,0,0.878,1.245,1.961,3.416,6.484,0.029
55,1,417.075,381.802,0,0.609,1.181,1.831,3.166,6.024,0.022
55,2,416.727,381.574,0,1.205,1.173,1.77,2.953,5.398,0.007
55,3,417.594,381.146,0,0.92,1.254,2.027,3.657,7.244,0.045
55,4,417.106,381.55,0,1.095,1.316,2.208,4.147,8.559,0.048
55,5,416.998,381.784,0,1.248,1.279,2.081,3.745,7.312,0.032
55,6,417.211,381.861,0,1.042,1.341,2.269,4.24,8.571,0.026
55,7,417.161,381.784,0,1.468,1.299,2.124,3.827,7.46,0.048
55,8,417.322,381.264,0,1.396,1.186,1.788,2.949,5.254,0.008
55,9,416.876,381.497,0,0.991,1.242,1.959,3.392,6.34,0.022
55,10,417.258,382.272,0,1.298,1.3,2.136,3.89,7.711,0.054
55,11,417.924,381.332,0,0.778,1.262,2.113,4.038,8.637,0.035
55,12,417.717,382.002,0,1.21,1.243,1.967,3.408,6.349,0.016
55,13,417.662,382.077,0,1.038,1.297,2.116,3.8,7.376,0.032
55,14,417.248,382.592,0,1.333,1.276,2.064,3.708,7.286,0.037
55,15,417.007,382.331,0,1.063,1.267,2.079,3.781,7.47,0.028
55,16,416.453,381.962,0,0.692,1.315,2.254,4.338,9.154,0.023
55,17,415.669,381.1,0,1.289,1.266,2.029,3.576,6.81,0.027
55,18,414.998,381.145,0,1.211,1.424,2.608,5.352,11.991,0.039
55,19,415.001,381.702,0,1.099,1.31,2.179,3.996,7.921,0.033
55,20,415.0,381.951,0,1.269,1.351,2.315,4.408,9.125,0.047
56,0,429.89,383.964,0,1.388,1.35,2.336,4.537,9.682,0.067
56,1,429.743,384.462,0,1.061,1.291,2.097,3.751,7.251,0.042
56,2,429.502,385.794,0,0.969,1.409,2.514,5.013,10.918,0.064
56,3,429.871,384.48,0,0.969,1.246,1.963,3.395,6.336,0.038
56,4,429.666,384.818,0,0.953,1.527,3.049,6.815,16.506,0.011
56,5,431.006,387.067,0,0.96,1.394,2.515,5.11,11.371,0.055
56,6,430.362,383.701,0,1.387,1.435,2.704,5.793,13.68,0.051
57,0,442.379,383.549,0,1.686,1.525,2.899,6.106,13.856,0.014
57,1,442.686,383.567,0,1.83,1.554,3.004,6.42,14.768,0.017
58,0,414.533,390.281,0,2.003,1.466,2.666,5.348,11.571,0.03
58,1,414.684,390.631,0,2.004,1.647,3.329,7.42,17.757,0.006
58,2,415.571,390.348,0,1.993,1.58,3.061,6.528,14.935,0.016
58,3,415.236,390.124,0,2.488,1.56,2.99,6.323,14.383,0.006
58,4,415.442,390.456,0,2.276,1.52,2.863,5.941,13.254,0.018
58,5,415.15,390.578,0,2.55,1.646,3.291,7.204,16.835,0.006
58,6,414.799,390.156,0,2.344,1.452,2.622,5.227,11.237,0.011
58,7,414.74,390.628,0,2.424,1.627,3.204,6.895,15.817,0.012
58,8,414.725,390.591,0,2.239,1.581,3.071,6.581,15.154,0.007
58,9,414.048,391.43,0,1.988,1.469,2.677,5.382,11.671,0.026
58,10,414.289,391.493,0,1.895,1.475,2.694,5.435,11.824,0.029
58,11,414.391,391.411,0,1.933,1.513,2.848,5.947,13.434,0.035
58,12,414.421,390.872,0,1.941,1.51,2.833,5.871,13.126,0.015
58,13,414.338,391.114,0,1.788,1.572,3.047,6.524,15.045,0.014
58,14,414.418,390.597,0,2.368,1.466,2.656,5.286,11.316,0.014
58,15,414.57,390.872,0,2.066,1.544,2.956,6.257,14.289,0.012
58,16,414.909,390.5,0,1.686,1.545,2.99,6.422,14.901,0.032
58,17,415.211,390.658,0,1.543,1.573,3.064,6.599,15.288,0.012
58,18,415.489,390.229,0,1.638,1.399,2.456,4.757,9.938,0.058
58,19,415.447,390.818,0,1.368,1.678,3.45,7.784,18.759,0.011
58,20,414.396,392.163,0,1.663,1.55,3.006,6.483,15.13,0.025
59,0,442.427,398.52,0,2.212,1.763,3.705,8.461,20.485,0.005
59,1,442.301,398.915,0,3.097,1.716,3.529,7.91,18.871,0.005
59,2,441.645,399.574,0,2.845,1.711,3.505,7.839,18.677,0.005
59,3,441.364,399.428,0,3.04,1.584,3.083,6.609,15.226,0.005
59,4,441.675,399.718,0,4.558,1.505,2.789,5.69,12.495,0.005
59,5,441.69,399.574,0,3.954,1.512,2.805,5.722,12.551,0.006
59,6,441.567,399.248,0,3.508,1.569,3.013,6.362,14.41,0.006
59,7,442.274,397.924,0,3.048,1.639,3.315,7.395,17.696,0.009
59,8,441.413,399.621,0,2.788,1.648,3.354,7.548,18.261,0.009
59,9,441.586,400.222,0,2.928,1.572,3.079,6.699,15.75,0.006
59,10,441.978,398.922,0,2.902,1.581,3.126,6.869,16.3,0.01
59,11,441.188,399.665,0,2.594,1.56,3.01,6.436,14.868,0.014
59,12,440.915,401.385,0,4.033,1.448,2.63,5.304,11.613,0.005
59,13,441.258,401.104,0,3.837,1.376,2.392,4.642,9.866,0.005
59,14,441.077,400.707,0,4.386,1.511,2.817,5.778,12.731,0.005
59,15,441.669,399.829,0,3.649,1.488,2.793,5.848,13.321,0.005
59,16,441.58,399.407,0,3.745,1.444,2.631,5.345,11.831,0.008
59,17,441.635,398.206,0,2.909,1.403,2.524,5.099,11.292,0.017
59,18,441.292,398.424,0,3.46,1.335,2.249,4.192,8.491,0.006
59,19,441.55,398.484,0,2.728,1.332,2.248,4.213,8.602,0.006
59,20,441.017,398.664,0,3.365,1.351,2.3,4.317,8.761,0.006
59,21,441.166,398.515,0,2.734,1.326,2.192,3.957,7.649,0.007
59,22,441.191,398.41,0,3.242,1.542,2.938,6.19,14.076,0.009
59,23,441.128,398.711,0,3.554,1.398,2.46,4.799,10.163,0.013
59,24,440.677,398.641,0,3.694,1.467,2.678,5.411,11.833,0.005
59,25,440.812,398.496,0,2.848,1.472,2.686,5.415,11.8,0.012
59,26,440.529,398.215,0,3.59,1.504,2.814,5.82,12.976,0.006
59,27,440.402,398.143,0,3.05,1.57,3.073,6.656,15.511,0.006
59,28,441.551,396.625,0,2.538,1.49,2.753,5.619,12.378,0.01
59,29,441.8,397.138,0,2.272,1.474,2.7,5.456,11.888,0.023
59,30,442.574,397.519,0,2.795,1.414,2.471,4.733,9.718,0.01
59,31,442.631,397.322,0,2.485,1.332,2.238,4.158,8.374,0.012
59,32,442.851,397.297,0,2.547,1.339,2.256,4.205,8.51,0.007
59,33,442.574,397.172,0,2.787,1.386,2.407,4.611,9.548,0.009
59,34,442.346,396.877,0,2.852,1.378,2.37,4.486,9.167,0.005
59,35,442.141,396.63,0,3.064,1.372,2.371,4.534,9.406,0.005
59,36,443.13,396.177,0,2.495,1.421,2.494,4.811,9.982,0.009
59,37,443.375,395.829,0,2.015,1.384,2.392,4.57,9.448,0.031
59,38,443.085,396.421,0,2.088,1.388,2.403,4.585,9.447,0.023
59,39,442.958,397.536,0,2.421,1.369,2.355,4.484,9.267,0.016
59,40,442.647,397.604,0,2.176,1.379,2.376,4.523,9.331,0.024
59,41,443.427,398.133,0,1.775,1.348,2.286,4.28,8.68,0.046
59,42,442.406,398.481,0,1.466,1.434,2.598,5.26,11.638,0.059
59,43,442.526,398.292,0,1.283,1.568,3.091,6.801,16.219,0.031
59,44,442.901,397.979,0,1.245,1.539,2.975,6.394,14.853,0.037
59,45,443.188,399.323,0,1.16,1.306,2.185,4.091,8.42,0.046
59,46,442.713,399.744,0,1.244,1.248,1.976,3.436,6.446,0.022
59,47,442.78,398.765,0,1.22,1.33,2.225,4.098,8.159,0.024
59,48,441.974,397.826,0,1.268,1.536,2.928,6.202,14.221,0.024
59,49,444.023,397.581,0,0.597,1.164,1.769,2.985,5.526,0.014
60,0,434.624,406.831,0,2.001,1.259,2.005,3.507,6.616,0.015
60,1,434.769,407.011,0,1.813,1.329,2.241,4.202,8.599,0.048
60,2,434.713,406.998,0,2.128,1.379,2.385,4.562,9.445,0.024
60,3,434.652,407.131,0,1.762,1.325,2.209,4.068,8.117,0.033
60,4,434.779,406.67,0,2.28,1.309,2.147,3.87,7.537,0.026
60,5,435.146,407.012,0,1.525,1.358,2.359,4.585,9.753,0.055
60,6,434.819,406.798,0,1.687,1.335,2.242,4.126,8.14,0.07
60,7,435.269,407.243,0,1.789,1.469,2.689,5.448,11.948,0.025
60,8,436.241,406.733,0,1.428,1.291,2.168,4.105,8.6,0.052
60,9,436.484,406.372,0,0.947,1.336,2.368,4.787,10.756,0.055
60,10,436.837,406.717,0,1.102,1.201,1.911,3.458,7.036,0.024
60,11,436.465,406.062,0,0.697,1.224,1.921,3.343,6.359,0.017
60,12,436.103,404.683,0,0.716,1.088,1.532,2.352,3.923,0.007
60,13,436.5,404.612,0,0.776,1.044,1.411,2.064,3.27,0.005
61,0,439.944,416.748,0,2.081,1.455,2.649,5.326,11.547,0.028
61,1,439.581,416.468,0,2.349,1.538,2.935,6.209,14.205,0.009
61,2,439.238,414.99,0,1.935,1.533,2.935,6.225,14.246,0.028
61,3,439.831,415.79,0,1.88,1.597,3.154,6.9,16.27,0.008
