Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
18,0,233.773,191.384,0,1.533,1.498,2.813,5.89,13.42,0.038
18,1,234.036,191.584,0,0.774,1.19,1.852,3.223,6.2,0.034
18,2,234.503,192.177,0,1.629,1.37,2.374,4.587,9.688,0.028
18,3,234.18,193.149,0,1.041,1.367,2.447,4.956,11.06,0.085
18,4,234.132,192.559,0,2.184,1.432,2.587,5.187,11.291,0.018
18,5,235.074,193.302,0,1.518,1.469,2.744,5.735,13.068,0.035
18,6,235.671,193.089,0,1.766,1.612,3.219,7.11,16.91,0.007
18,7,235.327,192.655,0,1.559,1.441,2.649,5.467,12.338,0.031
18,8,234.897,192.631,0,1.483,1.467,2.729,5.669,12.833,0.045
18,9,234.332,192.588,0,1.598,1.506,2.797,5.773,12.935,0.013
18,10,234.972,192.541,0,1.559,1.291,2.14,3.922,7.801,0.033
18,11,234.768,192.588,0,2.144,1.53,2.891,6.019,13.49,0.014
18,12,234.362,192.142,0,1.229,1.431,2.635,5.492,12.593,0.044
18,13,234.573,191.347,0,1.397,1.5,2.796,5.778,12.928,0.035
18,14,234.186,191.174,0,1.488,1.551,3.007,6.453,14.931,0.013
18,15,234.339,192.042,0,1.488,1.608,3.23,7.159,17.021,0.017
18,16,233.183,192.496,0,0.581,1.3,2.291,4.626,10.416,0.038
18,17,234.469,192.738,0,0.841,1.368,2.382,4.628,9.836,0.063
18,18,232.6,193.398,0,0.681,1.203,1.81,2.984,5.324,0.037
18,19,232.525,192.506,0,1.162,1.543,2.989,6.42,14.881,0.026
18,20,232.856,192.405,0,1.341,1.518,2.9,6.187,14.341,0.037
19,0,239.82,191.817,0,1.269,1.466,2.73,5.672,12.81,0.036
19,1,239.726,192.154,0,1.016,1.307,2.265,4.473,9.824,0.065
20,0,225.619,193.718,0,0.919,1.399,2.475,4.921,10.772,0.066
20,1,224.417,190.77,0,0.888,1.491,2.901,6.395,15.449,0.043
20,2,225.759,194.132,0,1.034,1.503,2.875,6.209,14.697,0.049
20,3,224.032,190.429,0,0.874,1.489,2.826,5.983,13.735,0.059
21,0,211.07,198.572,0,1.388,1.557,3.05,6.683,15.914,0.032
21,1,208.923,198.3,0,1.088,1.616,3.249,7.212,17.215,0.023
21,2,208.601,198.537,0,1.417,1.297,2.131,3.865,7.609,0.029
22,0,239.058,203.131,0,1.065,1.419,2.572,5.21,11.517,0.062
22,1,238.737,203.728,0,0.95,1.415,2.603,5.399,12.295,0.065
22,2,237.793,201.621,0,0.907,1.419,2.615,5.429,12.371,0.055
22,3,239.33,202.063,0,1.035,1.455,2.702,5.649,12.948,0.09
22,4,239.492,201.632,0,1.304,1.686,3.473,7.854,18.979,0.014
22,5,239.379,203.349,0,1.101,1.26,2.065,3.849,8.044,0.039
22,6,238.424,201.684,0,1.206,1.555,3.023,6.498,15.033,0.034
23,0,208.154,209.331,0,1.364,1.423,2.543,5.035,10.802,0.042
23,1,207.024,209.115,0,0.999,1.372,2.411,4.771,10.402,0.066
23,2,207.339,209.303,0,1.353,1.181,1.793,3.025,5.629,0.011
24,0,238.573,209.948,0,1.946,1.51,2.835,5.904,13.291,0.028
24,1,238.588,209.905,0,1.679,1.452,2.633,5.285,11.471,0.014
24,2,239.06,210.005,0,2.105,1.474,2.739,5.689,12.875,0.009
24,3,238.636,210.399,0,2.331,1.531,2.898,6.068,13.727,0.017
24,4,238.068,209.767,0,2.413,1.347,2.306,4.397,9.153,0.008
24,5,239.067,209.769,0,2.473,1.441,2.623,5.317,11.713,0.008
24,6,238.477,209.809,0,1.667,1.484,2.793,5.887,13.525,0.016
24,7,238.573,209.045,0,1.386,1.396,2.507,5.058,11.181,0.037
24,8,238.201,209.816,0,1.584,1.461,2.745,5.806,13.438,0.037
24,9,239.138,209.715,0,1.544,1.706,3.526,7.989,19.349,0.007
24,10,238.595,210.028,0,1.754,1.529,2.9,6.09,13.807,0.013
24,11,238.048,208.972,0,1.134,1.334,2.318,4.554,9.888,0.06
24,12,238.413,209.508,0,1.771,1.458,2.68,5.484,12.181,0.017
24,13,238.573,209.17,0,1.431,1.542,3.004,6.545,15.495,0.029
24,14,238.708,209.403,0,0.607,1.479,2.981,6.742,16.448,0.012
24,15,238.717,209.459,0,1.486,1.559,3.047,6.655,15.784,0.016
24,16,238.346,209.781,0,0.981,1.534,3.014,6.666,16.073,0.053
24,17,237.35,209.86,0,1.073,1.543,2.937,6.192,14.103,0.051
24,18,237.369,210.395,0,1.695,1.508,2.857,6.024,13.788,0.026
24,19,238.66,209.204,0,1.757,1.387,2.419,4.679,9.809,0.016
24,20,239.021,208.892,0,1.35,1.388,2.442,4.81,10.366,0.042
24,21,238.695,208.779,0,1.232,1.293,2.124,3.874,7.717,0.02
24,22,238.984,209.419,0,1.687,1.474,2.747,5.719,12.966,0.011
24,23,239.414,209.028,0,1.259,1.397,2.519,5.116,11.412,0.044
25,0,220.547,211.455,0,0.868,1.448,2.731,5.827,13.661,0.024
25,1,220.225,209.825,0,0.974,1.372,2.383,4.601,9.662,0.066
25,2,220.945,210.394,0,1.266,1.292,2.121,3.854,7.615,0.025
26,0,227.347,211.072,0,1.33,1.347,2.311,4.43,9.305,0.062
26,1,226.531,210.366,0,1.06,1.321,2.299,4.597,10.314,0.07
26,2,226.859,211.155,0,0.917,1.275,2.14,4.026,8.317,0.037
26,3,226.583,210.845,0,0.728,1.297,2.191,4.199,8.963,0.038
27,0,214.473,212.312,0,1.22,1.614,3.192,6.955,16.249,0.023
27,1,213.296,213.411,0,1.821,1.515,2.88,6.077,13.85,0.012
