Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
9,0,267.148,246.402,0,2.34,1.58,3.088,6.671,15.524,0.018
9,1,268.279,246.727,0,1.3,1.558,3.043,6.636,15.692,0.032
9,2,269.724,245.934,0,0.986,1.418,2.539,5.096,11.2,0.054
9,3,269.663,246.616,0,1.199,1.453,2.65,5.383,11.866,0.049
9,4,269.313,246.086,0,0.972,1.472,2.768,5.851,13.501,0.053
9,5,268.339,246.66,0,1.132,1.549,3.078,6.89,16.793,0.032
9,6,268.405,246.077,0,0.94,1.495,2.874,6.173,14.373,0.022
9,7,268.028,247.123,0,1.277,1.581,3.141,6.95,16.631,0.041
9,8,269.214,246.86,0,1.425,1.378,2.382,4.568,9.519,0.066
9,9,269.273,246.859,0,1.352,1.489,2.792,5.831,13.227,0.049
9,10,269.493,246.623,0,1.325,1.255,1.997,3.51,6.716,0.02
9,11,271.006,246.691,0,1.088,1.505,2.849,5.998,13.696,0.041
9,12,271.412,246.637,0,1.388,1.399,2.401,4.484,8.92,0.06
9,13,270.88,246.693,0,1.638,1.334,2.229,4.099,8.15,0.028
9,14,270.527,246.62,0,1.363,1.402,2.439,4.677,9.695,0.083
9,15,270.042,246.727,0,1.294,1.456,2.658,5.381,11.793,0.056
9,16,269.707,247.255,0,1.264,1.388,2.422,4.68,9.816,0.051
9,17,269.887,247.566,0,1.314,1.347,2.295,4.336,8.902,0.065
9,18,269.661,247.842,0,1.197,1.388,2.441,4.772,10.143,0.091
9,19,269.454,248.436,0,0.951,1.269,2.052,3.698,7.326,0.037
9,20,269.302,247.937,0,1.501,1.259,2.01,3.525,6.673,0.016
9,21,267.374,247.556,0,1.615,1.604,3.164,6.893,16.142,0.029
9,22,267.392,246.955,0,1.018,1.511,2.954,6.534,15.804,0.023
9,23,268.371,247.614,0,1.28,1.362,2.326,4.366,8.825,0.085
9,24,268.728,246.76,0,0.862,1.377,2.444,4.917,10.938,0.081
9,25,268.435,247.737,0,1.142,1.624,3.253,7.178,16.988,0.017
9,26,268.941,246.323,0,1.094,1.368,2.363,4.548,9.552,0.111
9,27,267.419,245.14,0,0.703,1.262,2.104,3.988,8.435,0.023
10,0,245.578,248.001,0,1.3,1.59,3.179,7.053,16.856,0.019
10,1,249.716,246.619,0,1.473,1.659,3.436,7.869,19.318,0.012
12,0,248.666,250.034,0,1.731,1.661,3.394,7.643,18.422,0.018
12,1,248.114,250.127,0,1.694,1.649,3.366,7.612,18.51,0.012
12,2,246.408,249.801,0,1.945,1.577,3.094,6.737,15.844,0.023
12,3,246.762,250.668,0,2.505,1.617,3.159,6.755,15.439,0.012
12,4,247.542,251.197,0,2.345,1.602,3.14,6.771,15.675,0.014
12,5,247.216,250.293,0,2.385,1.582,3.08,6.621,15.321,0.012
12,6,246.704,249.744,0,2.459,1.444,2.614,5.239,11.349,0.014
12,7,246.713,249.873,0,2.555,1.438,2.565,5.05,10.731,0.009
12,8,247.164,249.039,0,2.494,1.478,2.713,5.518,12.154,0.013
12,9,247.373,248.696,0,2.801,1.519,2.863,5.966,13.424,0.011
12,10,247.45,248.422,0,2.59,1.513,2.806,5.722,12.542,0.014
12,11,247.91,248.246,0,2.716,1.497,2.778,5.693,12.584,0.013
12,12,247.817,248.669,0,2.288,1.402,2.428,4.619,9.458,0.022
12,13,248.553,248.374,0,2.759,1.513,2.8,5.686,12.402,0.009
12,14,248.959,248.595,0,2.754,1.466,2.672,5.383,11.72,0.018
12,15,249.534,248.532,0,2.929,1.499,2.786,5.747,12.854,0.011
12,16,249.591,248.033,0,3.175,1.598,3.145,6.825,15.904,0.008
