Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
31,0,287.411,210.829,0,2.614,1.362,2.349,4.512,9.447,0.019
31,1,287.59,210.837,0,2.649,1.349,2.298,4.342,8.922,0.015
32,0,306.961,214.255,0,2.861,1.509,2.813,5.768,12.703,0.018
32,1,306.892,214.392,0,3.138,1.515,2.826,5.816,12.905,0.011
32,2,305.908,212.918,0,1.812,1.398,2.492,4.969,10.835,0.081
32,3,305.754,213.423,0,2.145,1.348,2.302,4.366,9.012,0.038
32,4,306.21,214.313,0,2.577,1.498,2.773,5.658,12.421,0.02
32,5,306.01,214.402,0,2.415,1.47,2.695,5.468,11.984,0.038
32,6,306.751,214.362,0,2.691,1.444,2.587,5.11,10.883,0.018
32,7,306.528,214.343,0,2.959,1.418,2.502,4.866,10.214,0.022
32,8,306.16,214.445,0,3.121,1.434,2.56,5.048,10.761,0.016
32,9,306.146,214.412,0,3.088,1.471,2.663,5.299,11.345,0.008
32,10,305.489,214.195,0,3.314,1.463,2.652,5.301,11.427,0.008
32,11,304.838,214.488,0,2.792,1.5,2.785,5.714,12.652,0.009
32,12,305.486,214.594,0,3.031,1.485,2.736,5.586,12.343,0.009
32,13,305.324,215.001,0,2.726,1.513,2.895,6.18,14.326,0.009
32,14,306.335,215.053,0,2.054,1.393,2.471,4.9,10.627,0.043
32,15,306.445,215.094,0,2.325,1.343,2.293,4.371,9.135,0.038
32,16,306.046,215.24,0,2.264,1.427,2.589,5.276,11.79,0.031
32,17,305.996,215.269,0,2.166,1.434,2.606,5.313,11.861,0.025
32,18,305.395,215.266,0,2.151,1.476,2.786,5.911,13.704,0.015
32,19,306.155,215.463,0,1.689,1.297,2.189,4.228,9.171,0.067
32,20,305.996,215.185,0,1.456,1.364,2.423,4.881,10.873,0.101
32,21,307.293,215.269,0,1.474,1.187,1.792,2.97,5.331,0.016
34,0,273.719,216.905,0,3.488,1.389,2.413,4.621,9.558,0.011
34,1,273.761,217.634,0,3.635,1.364,2.324,4.355,8.804,0.007
34,2,273.701,217.915,0,3.044,1.379,2.375,4.509,9.242,0.013
34,3,273.286,218.369,0,2.866,1.531,2.864,5.881,12.955,0.01
34,4,273.372,217.822,0,2.539,1.473,2.699,5.475,12.009,0.015
34,5,272.955,218.405,0,2.887,1.494,2.786,5.752,12.832,0.01
34,6,272.67,218.489,0,3.567,1.454,2.605,5.118,10.796,0.008
