 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,208.208,29.323,0,2.617,1.410,2.495,4.914,10.549,0.014
2,1,1,208.794,29.533,0,2.633,1.365,2.335,4.414,9.050,0.009
3,1,2,209.244,29.771,0,2.073,1.483,2.735,5.587,12.344,0.021
4,1,3,209.457,30.613,0,1.444,1.398,2.486,4.925,10.632,0.096
5,1,4,207.663,30.798,0,1.171,1.405,2.524,5.104,11.355,0.101
6,1,5,208.468,30.058,0,1.340,1.530,2.910,6.111,13.808,0.064
7,2,0,149.608,81.792,0,2.006,1.380,2.351,4.400,8.856,0.025
8,2,1,148.172,82.802,0,1.610,1.391,2.430,4.691,9.794,0.066
9,2,2,147.608,82.666,0,1.882,1.316,2.146,3.814,7.245,0.031
10,2,3,148.198,82.408,0,2.100,1.400,2.463,4.822,10.284,0.019
11,2,4,148.542,82.272,0,1.364,1.376,2.355,4.416,8.883,0.061
12,2,5,149.551,82.391,0,1.787,1.476,2.686,5.360,11.464,0.061
13,2,6,149.246,82.337,0,2.155,1.412,2.509,4.928,10.451,0.016
14,2,7,149.502,82.586,0,1.406,1.408,2.501,4.949,10.680,0.091
15,2,8,148.634,81.796,0,1.378,1.338,2.266,4.264,8.754,0.072
16,2,9,148.316,81.796,0,2.268,1.381,2.352,4.387,8.784,0.014
17,2,10,150.187,82.853,0,1.789,1.420,2.536,5.021,10.784,0.070
18,2,11,151.122,83.802,0,1.681,1.539,2.922,6.105,13.694,0.025
19,2,12,150.307,83.817,0,1.868,1.358,2.328,4.445,9.266,0.042
20,2,13,151.809,83.656,0,1.714,1.398,2.436,4.677,9.686,0.040
21,2,14,151.620,83.937,0,1.818,1.428,2.570,5.139,11.157,0.036
22,2,15,152.494,82.874,0,1.632,1.524,2.875,6.019,13.641,0.052
23,3,0,183.854,96.549,0,1.715,1.340,2.298,4.418,9.346,0.043
24,3,1,183.646,96.519,0,1.538,1.243,1.980,3.491,6.708,0.013
25,3,2,183.567,97.416,0,1.320,1.282,2.073,3.716,7.272,0.049
26,3,3,183.327,96.368,0,1.173,1.338,2.292,4.381,9.163,0.127
27,4,0,152.858,105.166,0,1.502,1.409,2.512,4.958,10.597,0.088
28,4,1,153.316,104.762,0,1.951,1.309,2.182,4.033,8.120,0.028
29,4,2,153.848,103.858,0,1.827,1.384,2.431,4.762,10.180,0.067
30,5,0,187.064,110.155,0,1.235,1.409,2.565,5.243,11.715,0.076
31,5,1,186.613,110.544,0,1.238,1.516,2.940,6.389,15.096,0.032
32,5,2,185.597,110.496,0,1.253,1.450,2.633,5.324,11.713,0.053
33,5,3,186.758,109.360,0,1.403,1.419,2.589,5.327,12.039,0.068
34,6,0,155.477,116.456,0,1.278,1.451,2.646,5.338,11.639,0.076
35,6,1,156.389,117.239,0,1.213,1.273,2.057,3.665,7.070,0.030
36,6,2,155.846,116.750,0,1.414,1.500,2.839,5.994,13.743,0.051
37,7,0,161.202,122.049,0,1.000,1.390,2.534,5.223,11.854,0.032
38,7,1,161.594,122.387,0,1.210,1.437,2.632,5.397,12.088,0.087
39,8,0,119.228,166.621,0,2.107,1.448,2.565,4.984,10.393,0.024
40,8,1,118.904,166.858,0,1.616,1.385,2.415,4.659,9.731,0.065
41,8,2,119.275,167.087,0,1.781,1.381,2.374,4.497,9.214,0.071
42,8,3,118.696,166.540,0,1.221,1.324,2.198,4.024,7.975,0.092
43,8,4,119.548,166.732,0,1.330,1.319,2.167,3.877,7.400,0.049
44,8,5,119.196,167.433,0,1.774,1.311,2.145,3.852,7.451,0.031
45,8,6,119.116,167.464,0,1.873,1.459,2.664,5.396,11.845,0.048
46,8,7,119.642,168.057,0,1.152,1.208,1.930,3.508,7.172,0.031
47,8,8,118.506,167.210,0,1.930,1.450,2.627,5.268,11.432,0.044
48,8,9,119.616,167.684,0,1.677,1.388,2.429,4.706,9.881,0.063
49,8,10,118.649,168.429,0,1.863,1.310,2.182,4.046,8.208,0.036
50,8,11,118.776,167.369,0,1.566,1.474,2.777,5.859,13.479,0.054
51,8,12,118.211,167.492,0,1.638,1.401,2.447,4.718,9.833,0.069
