 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,70.289,3.423,0,4.037,1.389,2.414,4.631,9.621,0.027
2,1,1,71.150,2.885,0,4.006,1.422,2.516,4.910,10.346,0.054
3,1,2,71.641,3.634,0,3.264,1.623,3.208,6.965,16.191,0.028
4,1,3,70.881,3.284,0,2.597,1.531,2.954,6.359,14.851,0.025
5,1,4,71.253,3.116,0,3.601,1.433,2.556,5.028,10.675,0.036
6,1,5,71.024,3.607,0,3.885,1.387,2.427,4.695,9.828,0.029
7,1,6,71.075,3.495,0,3.986,1.428,2.578,5.172,11.260,0.028
8,1,7,71.094,3.516,0,3.785,1.423,2.541,5.008,10.643,0.028
9,1,8,72.120,3.482,0,3.492,1.525,2.888,6.053,13.696,0.024
10,1,9,72.383,3.431,0,3.583,1.584,3.083,6.605,15.182,0.026
11,1,10,71.971,1.274,0,1.727,1.337,2.244,4.212,8.676,0.091
12,1,11,72.854,1.065,0,1.708,1.127,1.751,2.997,5.541,0.026
13,1,12,74.515,0.905,0,1.132,1.100,1.673,2.797,5.048,0.023
14,1,13,75.167,0.994,0,1.292,1.094,1.677,2.877,5.427,0.038
15,1,14,76.790,2.671,0,2.364,1.384,2.387,4.545,9.349,0.065
16,1,15,77.653,3.549,0,2.334,1.393,2.425,4.680,9.819,0.053
17,1,16,78.420,3.105,0,2.552,1.297,2.161,4.048,8.381,0.042
18,1,17,77.093,3.854,0,1.940,1.385,2.418,4.689,9.879,0.059
19,1,18,76.904,4.198,0,2.431,1.362,2.352,4.504,9.357,0.041
20,1,19,77.503,3.816,0,2.065,1.385,2.397,4.577,9.444,0.064
21,1,20,77.491,3.095,0,1.658,1.332,2.327,4.628,10.230,0.077
22,1,21,78.399,3.697,0,2.447,1.394,2.418,4.605,9.426,0.095
23,1,22,78.176,4.499,0,2.052,1.365,2.368,4.558,9.533,0.106
24,1,23,77.014,5.145,0,2.104,1.343,2.290,4.333,8.914,0.068
25,1,24,78.028,4.783,0,1.883,1.331,2.236,4.155,8.377,0.047
26,1,25,79.430,4.864,0,2.459,1.300,2.164,4.037,8.297,0.050
27,1,26,80.445,4.738,0,2.518,1.461,2.675,5.450,12.075,0.035
28,1,27,81.700,5.431,0,2.400,1.336,2.245,4.171,8.413,0.074
29,1,28,81.165,5.298,0,2.004,1.371,2.363,4.504,9.306,0.083
30,1,29,81.118,4.859,0,2.774,1.417,2.482,4.780,9.907,0.048
31,1,30,81.638,3.548,0,2.752,1.371,2.376,4.569,9.553,0.066
32,1,31,80.843,3.870,0,2.484,1.463,2.660,5.328,11.481,0.055
33,1,32,81.661,2.320,0,1.525,1.441,2.552,4.938,10.214,0.057
34,1,33,81.065,2.009,0,1.845,1.428,2.659,5.568,12.732,0.079
35,1,34,81.067,1.661,0,1.743,1.315,2.199,4.087,8.279,0.111
36,1,35,81.403,1.234,0,1.016,1.070,1.373,1.854,2.645,0.026
37,1,36,80.945,0.934,0,0.961,0.989,1.421,2.259,3.924,0.026
38,2,0,159.686,21.356,0,1.941,1.424,2.534,4.986,10.629,0.077
39,2,1,159.981,20.989,0,1.615,1.409,2.501,4.899,10.349,0.091
40,2,2,159.324,21.051,0,2.023,1.383,2.420,4.711,9.983,0.052
41,2,3,159.120,23.623,0,1.496,1.520,2.953,6.453,15.387,0.107
42,2,4,158.389,24.436,0,2.046,1.330,2.252,4.243,8.733,0.047
43,2,5,159.639,23.339,0,1.578,1.389,2.405,4.569,9.327,0.161
44,2,6,159.947,24.472,0,2.027,1.401,2.447,4.727,9.883,0.056
45,2,7,158.503,24.711,0,1.479,1.364,2.345,4.468,9.236,0.048
46,2,8,159.486,23.741,0,2.103,1.284,2.076,3.683,7.036,0.048
47,2,9,159.691,23.903,0,1.807,1.369,2.343,4.405,8.908,0.072
48,2,10,159.823,23.847,0,1.925,1.294,2.119,3.817,7.422,0.090
49,2,11,159.235,22.635,0,1.724,1.365,2.360,4.548,9.568,0.050
50,2,12,159.918,21.703,0,1.609,1.324,2.211,4.044,7.938,0.034
51,2,13,159.290,20.523,0,1.859,1.254,1.978,3.422,6.390,0.027
52,2,14,159.766,19.879,0,1.747,1.342,2.289,4.341,8.984,0.059
53,2,15,160.589,20.918,0,1.772,1.363,2.357,4.534,9.515,0.068
54,2,16,160.191,22.240,0,1.844,1.303,2.145,3.897,7.671,0.084
55,2,17,161.808,21.596,0,1.474,1.342,2.311,4.486,9.623,0.111
56,2,18,162.179,21.749,0,1.790,1.345,2.283,4.306,8.856,0.056
57,2,19,162.241,21.571,0,1.721,1.405,2.474,4.817,10.149,0.058
58,2,20,162.747,22.531,0,2.220,1.314,2.237,4.335,9.371,0.065
59,2,21,162.526,21.141,0,1.576,1.350,2.329,4.490,9.468,0.092
60,3,0,104.083,28.343,0,1.963,1.423,2.565,5.131,11.118,0.071
61,3,1,104.734,27.659,0,1.223,1.404,2.454,4.709,9.720,0.092
62,4,0,217.130,31.411,0,2.943,1.345,2.278,4.258,8.616,0.039
63,4,1,216.096,29.449,0,2.001,1.347,2.293,4.315,8.806,0.047
64,4,2,215.958,28.597,0,2.258,1.471,2.694,5.466,12.010,0.037
65,4,3,215.389,29.889,0,1.926,1.392,2.414,4.607,9.489,0.046
66,4,4,215.587,29.619,0,2.204,1.288,2.082,3.680,6.986,0.029
67,4,5,215.083,29.941,0,2.465,1.402,2.456,4.751,9.938,0.072
68,4,6,215.404,30.383,0,2.508,1.342,2.253,4.153,8.249,0.043
69,4,7,215.225,29.622,0,2.166,1.367,2.349,4.470,9.239,0.114
70,4,8,214.979,28.295,0,1.836,1.528,2.931,6.245,14.399,0.066
71,4,9,215.700,26.982,0,1.905,1.467,2.684,5.447,11.974,0.086
72,4,10,216.911,27.343,0,1.956,1.537,2.911,6.076,13.641,0.041
73,4,11,216.880,27.436,0,2.067,1.398,2.500,5.038,11.173,0.065
74,4,12,218.255,27.875,0,2.282,1.420,2.518,4.949,10.549,0.068
75,4,13,217.833,27.491,0,2.431,1.387,2.396,4.545,9.262,0.041
76,4,14,218.432,26.595,0,2.144,1.448,2.606,5.189,11.181,0.030
77,4,15,218.555,27.412,0,1.895,1.371,2.374,4.559,9.528,0.099
78,4,16,218.332,26.528,0,1.540,1.351,2.324,4.463,9.383,0.086
79,4,17,217.143,27.576,0,1.623,1.380,2.426,4.762,10.202,0.068
80,4,18,216.622,27.311,0,1.651,1.438,2.598,5.207,11.315,0.084
81,4,19,216.494,27.524,0,2.083,1.295,2.116,3.802,7.383,0.061
82,4,20,216.296,27.104,0,1.653,1.434,2.565,5.096,10.995,0.059
83,4,21,217.010,26.791,0,1.933,1.370,2.383,4.613,9.746,0.072
84,4,22,216.834,27.090,0,2.681,1.434,2.572,5.104,10.956,0.054
85,4,23,216.482,26.861,0,2.269,1.416,2.491,4.825,10.070,0.043
86,4,24,216.289,26.283,0,1.741,1.454,2.642,5.341,11.726,0.099
87,4,25,216.140,24.227,0,1.713,1.438,2.609,5.245,11.400,0.046
88,4,26,216.017,24.405,0,2.305,1.406,2.475,4.814,10.128,0.051
89,4,27,216.356,25.881,0,2.327,1.371,2.359,4.485,9.233,0.087
90,4,28,218.263,26.966,0,2.090,1.418,2.522,4.992,10.748,0.071
91,4,29,219.159,26.605,0,2.537,1.378,2.375,4.516,9.293,0.033
92,4,30,218.476,28.161,0,2.087,1.513,2.806,5.717,12.512,0.031
93,4,31,219.363,28.352,0,2.296,1.257,1.975,3.395,6.276,0.028
94,4,32,220.062,28.075,0,1.624,1.517,2.922,6.298,14.750,0.070
95,4,33,220.598,29.039,0,2.009,1.411,2.509,4.964,10.693,0.064
96,4,34,220.630,28.829,0,2.253,1.392,2.463,4.837,10.313,0.053
97,4,35,221.130,28.743,0,2.537,1.352,2.312,4.391,9.066,0.041
98,4,36,220.722,29.608,0,2.067,1.351,2.284,4.266,8.633,0.065
99,4,37,220.764,27.811,0,2.122,1.462,2.645,5.264,11.269,0.040
100,4,38,220.780,28.244,0,1.930,1.308,2.152,3.903,7.650,0.045
101,4,39,220.911,28.137,0,2.491,1.348,2.300,4.372,9.082,0.058
102,4,40,220.829,28.232,0,2.425,1.318,2.183,3.981,7.848,0.056
103,4,41,220.881,28.573,0,1.969,1.320,2.177,3.941,7.691,0.097
104,4,42,219.826,28.351,0,2.222,1.340,2.244,4.141,8.264,0.075
105,4,43,220.399,29.007,0,1.778,1.513,2.832,5.852,13.038,0.084
106,4,44,221.655,29.264,0,1.390,1.342,2.318,4.476,9.452,0.112
107,4,45,219.639,30.699,0,2.240,1.327,2.211,4.055,8.027,0.070
108,4,46,218.656,31.710,0,1.903,1.287,2.135,3.990,8.268,0.064
109,4,47,217.497,32.213,0,2.197,1.341,2.254,4.199,8.513,0.053
110,4,48,217.093,31.541,0,2.091,1.345,2.310,4.446,9.383,0.053
111,4,49,216.884,31.627,0,1.873,1.450,2.633,5.283,11.458,0.058
112,4,50,216.730,30.593,0,1.825,1.336,2.218,4.048,7.973,0.067
113,4,51,216.813,29.988,0,1.699,1.387,2.433,4.770,10.236,0.096
114,4,52,217.601,29.952,0,1.716,1.367,2.356,4.508,9.389,0.112
115,4,53,219.480,30.440,0,1.686,1.427,2.554,5.048,10.781,0.080
116,4,54,219.301,30.080,0,2.132,1.381,2.403,4.609,9.530,0.074
117,4,55,219.315,28.255,0,1.919,1.312,2.210,4.157,8.574,0.046
118,4,56,219.824,29.305,0,2.004,1.299,2.138,3.888,7.670,0.094
119,4,57,220.187,28.572,0,1.606,1.491,2.777,5.714,12.678,0.058
120,4,58,219.199,29.260,0,2.101,1.410,2.477,4.792,9.987,0.086
121,4,59,220.089,29.750,0,2.172,1.430,2.556,5.054,10.805,0.046
122,4,60,220.150,29.889,0,2.241,1.339,2.251,4.164,8.301,0.049
123,4,61,220.994,29.929,0,1.681,1.476,2.760,5.739,12.939,0.059
124,4,62,221.136,30.856,0,1.831,1.454,2.646,5.347,11.714,0.054
125,4,63,220.883,31.673,0,1.335,1.240,1.956,3.400,6.413,0.052
126,4,64,221.047,32.774,0,1.561,1.313,2.198,4.078,8.221,0.082
127,4,65,221.145,33.628,0,2.010,1.333,2.232,4.119,8.217,0.058
128,4,66,219.315,34.851,0,1.906,1.347,2.265,4.203,8.439,0.079
129,4,67,218.256,35.467,0,1.836,1.311,2.191,4.075,8.292,0.094
130,4,68,217.878,36.822,0,2.068,1.359,2.321,4.385,8.987,0.076
131,4,69,217.331,36.329,0,2.461,1.368,2.334,4.394,8.956,0.026
132,4,70,216.677,36.278,0,1.585,1.326,2.226,4.155,8.461,0.102
133,4,71,216.223,35.614,0,2.144,1.362,2.345,4.479,9.306,0.044
134,4,72,216.429,36.165,0,1.386,1.414,2.548,5.188,11.650,0.119
135,4,73,215.454,36.798,0,1.888,1.307,2.136,3.841,7.472,0.099
136,4,74,215.468,36.168,0,1.761,1.363,2.310,4.314,8.704,0.120
137,4,75,215.777,36.981,0,2.441,1.312,2.206,4.134,8.477,0.032
138,4,76,215.285,37.024,0,2.268,1.417,2.498,4.847,10.131,0.037
139,4,77,214.646,36.707,0,2.714,1.368,2.335,4.397,8.964,0.055
140,4,78,215.690,37.828,0,1.885,1.472,2.754,5.738,12.973,0.051
141,4,79,216.359,38.250,0,2.366,1.325,2.203,4.030,7.953,0.047
142,4,80,216.140,37.553,0,1.811,1.434,2.547,4.970,10.427,0.061
143,4,81,216.667,37.805,0,2.808,1.365,2.362,4.559,9.621,0.050
144,4,82,215.927,39.120,0,2.075,1.392,2.450,4.794,10.194,0.076
145,5,0,158.677,33.759,0,3.681,1.328,2.194,3.973,7.734,0.027
146,5,1,158.909,34.436,0,3.937,1.423,2.517,4.900,10.273,0.054
147,5,2,158.217,33.147,0,3.006,1.342,2.270,4.229,8.503,0.028
148,5,3,157.410,33.294,0,3.651,1.387,2.406,4.612,9.566,0.028
149,5,4,158.924,33.779,0,3.599,1.379,2.407,4.671,9.862,0.036
150,5,5,161.059,33.878,0,2.170,1.479,2.740,5.632,12.542,0.049
151,5,6,161.666,32.389,0,2.615,1.357,2.334,4.475,9.386,0.061
152,5,7,161.570,30.938,0,1.851,1.385,2.432,4.739,10.016,0.082
