 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,46.132,33.644,0,1.694,1.536,2.922,6.150,13.968,0.037
2,1,1,46.027,33.315,0,1.599,1.277,2.071,3.720,7.282,0.045
3,2,0,93.178,38.258,0,1.655,1.343,2.322,4.497,9.548,0.089
4,2,1,93.119,37.172,0,1.222,1.368,2.351,4.480,9.273,0.095
5,2,2,93.063,37.329,0,1.698,1.365,2.335,4.413,9.039,0.089
6,2,3,92.560,36.114,0,1.475,1.295,2.135,3.907,7.801,0.057
7,2,4,93.052,36.649,0,1.492,1.465,2.669,5.364,11.618,0.078
8,2,5,93.023,38.245,0,1.409,1.357,2.350,4.547,9.610,0.072
9,2,6,93.593,37.261,0,1.335,1.421,2.545,5.070,10.968,0.125
10,2,7,93.465,36.717,0,1.307,1.258,1.988,3.437,6.389,0.037
11,3,0,146.395,38.609,0,1.194,1.336,2.301,4.456,9.498,0.052
12,3,1,146.730,38.655,0,1.581,1.309,2.153,3.909,7.703,0.056
13,4,0,12.409,40.495,0,1.964,1.388,2.477,4.959,10.885,0.042
14,4,1,11.845,40.312,0,1.163,1.294,2.213,4.346,9.597,0.082
15,4,2,11.779,40.633,0,1.296,1.270,2.135,4.154,9.168,0.067
16,5,0,99.171,40.037,0,2.196,1.348,2.297,4.326,8.813,0.017
17,5,1,98.832,39.753,0,2.272,1.399,2.450,4.748,9.984,0.031
18,5,2,99.238,39.391,0,1.706,1.376,2.398,4.650,9.833,0.093
19,5,3,98.714,40.155,0,2.098,1.292,2.124,3.880,7.757,0.039
20,5,4,98.286,40.436,0,1.418,1.245,1.939,3.310,6.093,0.025
21,5,5,98.379,40.211,0,1.566,1.327,2.202,4.015,7.885,0.029
22,5,6,97.403,39.475,0,1.452,1.399,2.511,5.067,11.217,0.118
23,5,7,97.970,39.523,0,1.308,1.296,2.195,4.159,8.614,0.085
24,5,8,97.213,38.585,0,1.994,1.624,3.256,7.202,17.102,0.010
25,5,9,95.821,38.586,0,2.188,1.536,2.918,6.124,13.851,0.028
26,5,10,95.846,38.666,0,2.280,1.504,2.840,5.948,13.464,0.011
27,5,11,96.880,38.514,0,2.258,1.455,2.649,5.366,11.826,0.021
28,5,12,96.380,36.637,0,2.126,1.548,2.945,6.161,13.833,0.010
29,5,13,97.930,37.432,0,2.017,1.553,2.983,6.332,14.476,0.015
30,5,14,96.384,37.305,0,3.139,1.371,2.326,4.319,8.599,0.011
31,5,15,95.972,36.708,0,2.433,1.339,2.287,4.365,9.139,0.012
32,5,16,96.543,35.945,0,2.823,1.338,2.252,4.179,8.376,0.011
33,5,17,96.268,35.693,0,2.461,1.451,2.640,5.346,11.769,0.018
34,5,18,97.173,36.191,0,2.465,1.410,2.466,4.752,9.872,0.026
35,5,19,96.898,36.447,0,2.458,1.576,3.085,6.687,15.632,0.011
36,5,20,95.546,37.450,0,2.750,1.433,2.541,4.964,10.463,0.014
37,5,21,95.299,37.885,0,2.659,1.454,2.615,5.165,10.960,0.012
38,5,22,94.645,38.140,0,2.039,1.518,2.904,6.178,14.209,0.032
39,5,23,93.392,38.277,0,1.257,1.427,2.583,5.277,11.883,0.077
40,5,24,92.211,37.694,0,1.583,1.318,2.183,3.963,7.735,0.055
41,5,25,92.097,37.196,0,1.490,1.336,2.229,4.093,8.103,0.067
42,5,26,92.496,37.926,0,1.884,1.311,2.151,3.870,7.487,0.027
43,5,27,91.963,37.831,0,1.914,1.509,2.843,5.967,13.598,0.037
44,5,28,93.511,37.545,0,2.545,1.635,3.228,6.974,16.101,0.011
45,5,29,92.599,37.020,0,2.636,1.455,2.652,5.345,11.630,0.014
46,5,30,93.483,37.692,0,2.035,1.543,2.920,6.120,13.850,0.021
47,5,31,93.600,38.084,0,2.353,1.596,3.149,6.886,16.239,0.012
48,5,32,94.391,38.046,0,2.450,1.546,2.934,6.112,13.642,0.011
49,5,33,94.903,37.383,0,2.159,1.583,3.091,6.649,15.335,0.021
50,5,34,93.216,39.363,0,1.618,1.463,2.735,5.714,12.979,0.051
51,5,35,93.800,38.822,0,2.093,1.626,3.284,7.360,17.781,0.013
52,5,36,96.462,38.581,0,2.056,1.487,2.798,5.884,13.465,0.016
53,5,37,96.638,36.546,0,2.548,1.416,2.538,5.069,11.035,0.012
54,6,0,17.241,41.565,0,1.646,1.446,2.684,5.649,13.105,0.044
55,6,1,16.742,41.334,0,2.229,1.391,2.452,4.820,10.339,0.030
56,6,2,16.062,40.923,0,1.393,1.349,2.363,4.710,10.442,0.094
57,7,0,77.633,41.302,0,1.892,1.358,2.292,4.231,8.363,0.043
58,7,1,77.916,41.606,0,1.546,1.376,2.380,4.561,9.486,0.070
59,7,2,78.629,41.596,0,1.958,1.421,2.519,4.927,10.411,0.043
60,7,3,78.040,41.025,0,1.888,1.402,2.488,4.900,10.471,0.050
61,7,4,78.229,41.279,0,1.664,1.314,2.206,4.123,8.425,0.056
62,7,5,79.135,41.675,0,1.770,1.480,2.727,5.543,12.147,0.037
63,7,6,78.612,41.215,0,1.571,1.370,2.334,4.367,8.795,0.064
